chunk_id,podcast_id,filename,podcast_title,chunk_index,content_preview,embedding_size
49,3,2025-06-13_All-In with Chamath_ Jason_ Sacks _ Friedberg_ICE Raids_ LA Riots_ Strong Economic Data_ Politicized Fed_ Iran War with Tucker Carlson.txt,All In with Chamath Jason Sacks Friedberg ICE Raids LA Riots Strong Economic Data Politicized Fed Iran War with Tucker Carlson,3,to continue literally for decades. each one its own form of insurrection against the central government. And maybe maybe you don't believe that the federal government has a right to pass laws restrict,15983
266,8,2025-06-26_WayForward Games with Tomm Hulett and Voldi Way.txt,WayForward Games with Tomm Hulett and Voldi Way,6,"short for like the OG Contra, the original Contra. Then, I've heard people on the team actually say, ""Wait. No, that's not a thing."" So, did I just make this up in my head or is that a thing? It's the",16024
106,4,2025-06-28_All-In with Chamath_ Jason_ Sacks _ Friedberg_12 Day War_ Socialism Wins in NYC_ Stocks All-Time High_ AI Copyright_ Science Corner.txt,All In with Chamath Jason Sacks Friedberg 12 Day War Socialism Wins in NYC Stocks All Time High AI Copyright Science Corner,11,"that Freeberg was making to Freeberg's point here. This is not over. Iran and Israel are mortal enemies and we have a ceasefire here. We have a pause in the action, but it's going to flare up again at",16010
72,3,2025-06-13_All-In with Chamath_ Jason_ Sacks _ Friedberg_ICE Raids_ LA Riots_ Strong Economic Data_ Politicized Fed_ Iran War with Tucker Carlson.txt,All In with Chamath Jason Sacks Friedberg ICE Raids LA Riots Strong Economic Data Politicized Fed Iran War with Tucker Carlson,26,"Sax. It's uh it's great to have someone to the right of me on the podcast for once. You know, it's not an easy task. I we invited Alex Jones and Steve Aman to have him respond. Tucker got me thinking ",16011
341,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,30,runtime and do all sorts of really interesting things that underpin all the beautiful metaprogramming that we do in Ruby. I don't wanna lose any of that. And I don't care for the benefits. One of the ,16002
651,17,2025-07-11_All-In with Chamath_ Jason_ Sacks _ Friedberg_Grok 4 Wows_ The Bitter Lesson_ Elon_s Third Party_ AI Browsers_ SCOTUS backs POTUS on RIFs.txt,All In with Chamath Jason Sacks Friedberg Grok 4 Wows The Bitter Lesson Elon s Third Party AI Browsers SCOTUS backs POTUS on RIFs,13,"as you get in non LLM based uh models, you may be totally right, but almost no one's really using nonlm based models at scale on driving specifically. Travis is totally right that humans are actually ",15974
879,24,2025-06-24_Software Engineering Daily_Google Ventures with Erik Norlander.txt,Software Engineering Daily Google Ventures with Erik Norlander,4,of thinking about making the leap to doing their own thing so you know you've seen it from kind of both sides as being an engineer and then very much also looking from the other side and saying what a,15950
456,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,145,"stuff. Again, if I was trying to apply my talents to writing 3D game engines, no, that's not the right mindset. That's not the right identity. But I find that the software engineering identity flatten",16029
401,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,90,"four-year contract to store our petabytes of customer files in the cloud, to be able to get something just halfway decent affordable. So all of these projects came together to the sense that we're now",15999
101,4,2025-06-28_All-In with Chamath_ Jason_ Sacks _ Friedberg_12 Day War_ Socialism Wins in NYC_ Stocks All-Time High_ AI Copyright_ Science Corner.txt,All In with Chamath Jason Sacks Friedberg 12 Day War Socialism Wins in NYC Stocks All Time High AI Copyright Science Corner,6,there's very few leaders who could have threaded this needle. Imagine if Kla Harris were president. Just do the counterfactual. Would she have had the situational awareness to realize that when the Ir,15944
173,5,2025-07-19_All-In with Chamath_ Jason_ Sacks _ Friedberg_Trump vs Powell_ Solving the Debt Crisis_ The _10T AGI Prize_ GENIUS Act Becomes Law.txt,All In with Chamath Jason Sacks Friedberg Trump vs Powell Solving the Debt Crisis The 10T AGI Prize GENIUS Act Becomes Law,27,"there's almost always some disagreement. So, we we've disagreed about this issue. We also uh Trump and I, as you know, are relentless supporters of Ukraine. We believe we should be giving them weapons",15967
761,20,2025-07-04_All-In with Chamath_ Jason_ Sacks _ Friedberg_Big Beautiful Bill_ Elon_Trump_ Dollar Down Big_ Harvard_s Money Problems_ Figma IPO.txt,All In with Chamath Jason Sacks Friedberg Big Beautiful Bill Elon Trump Dollar Down Big Harvard s Money Problems Figma IPO,34,"in the absence of these AI businesses, I would say, man, what a gang busters business. Growing by 40 something% a year at this scale. They're adjusted. I think operating margins are 18%. I don't like ",15966
293,9,2025-06-19_All-In with Chamath_ Jason_ Sacks _ Friedberg_Tony Robbins _ All-In Live from Miami.txt,All In with Chamath Jason Sacks Friedberg Tony Robbins All In Live from Miami,8,"and then we correct. It's what we just experienced politically. It's the same thing. So, it's it's easy to rationalize that. But I'll tell you, you know, Stanford came to me during the the COVID time,",16009
382,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,71,"these people down in a way where if it had turned belly up like six months later, we wouldn't have been kicking ourselves and going, we had something here that was worth millions and now we have nothi",15975
461,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,150,"works. If you want money for your software, you should just sell it. We have a perfectly fine model of commercial software that people can make that kind and then they can sell it. But I find a lot of",15977
300,9,2025-06-19_All-In with Chamath_ Jason_ Sacks _ Friedberg_Tony Robbins _ All-In Live from Miami.txt,All In with Chamath Jason Sacks Friedberg Tony Robbins All In Live from Miami,15,"It means every family that needs food would have to go out with one week of food unless people like us step up. So I called my foundation. I said, ""How many people have I fed in my lifetime?"" Because ",15983
780,21,2025-07-07_The Top Shelf_Chris Lattner_ Creator of LLVM_ Swift_ and Mojo.txt,The Top Shelf Chris Lattner Creator of LLVM Swift and Mojo,13,have classes well why we know how to do classes like that's like there's nothing seriously can definitely do classes that's not a big problem but what we're doing is we we're drawing a line and saying,16012
144,4,2025-06-28_All-In with Chamath_ Jason_ Sacks _ Friedberg_12 Day War_ Socialism Wins in NYC_ Stocks All-Time High_ AI Copyright_ Science Corner.txt,All In with Chamath Jason Sacks Friedberg 12 Day War Socialism Wins in NYC Stocks All Time High AI Copyright Science Corner,49,"So you can make your kids a t-shirt or a birthday invitation, you know, using the Star Wars characters. That's the easy way for us to win as Americans by respecting content creators and paying the mon",16030
767,21,2025-07-07_The Top Shelf_Chris Lattner_ Creator of LLVM_ Swift_ and Mojo.txt,The Top Shelf Chris Lattner Creator of LLVM Swift and Mojo,0,"# Podcast Transcript # Show: The Top Shelf # Episode: Chris Lattner: Creator of LLVM, Swift, and Mojo # YouTube URL: https://www.youtube.com/watch?v=ovYbgbrQ-v8 # Downloaded: 2025-07-19 20:57:56 first",16013
350,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,39,your fingers and brain. Like how do you develop that skill in parallel to the other skill? I don't know. I think it's a fascinating puzzle though. I know too many really strong programmers that just k,16022
190,6,2025-06-21_All-In with Chamath_ Jason_ Sacks _ Friedberg_IPOs and SPACs are Back_ Mag 7 Showdown_ Zuck on Tilt_ Apple_s Fumble_ GENIUS Act passes Senate.txt,All In with Chamath Jason Sacks Friedberg IPOs and SPACs are Back Mag 7 Showdown Zuck on Tilt Apple s Fumble GENIUS Act passes Senate,6,"going for here? And uh what's your take on these really aggressive packages and 49% purchases? I mean, look, I think one it it feels highly rational, right? If you think about Meta's market cap is uh ",15980
432,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,121,"much higher is at a completely different level. - So can you actually speak to that? So even at that Mazda, so you can feel, what can you feel like the track reverberating you see? You feel the grip? ",15967
480,11,2025-05-29_All-In with Chamath_ Jason_ Sacks _ Friedberg_Nico Rosberg on the Booming Business of F1 _ All-In Live from Miami.txt,All In with Chamath Jason Sacks Friedberg Nico Rosberg on the Booming Business of F1 All In Live from Miami,6,"take any sides. So, even when you win, it's not like everybody's like leaning in with you. It's really a tough situation. So it's like two people in the same project who can't stand each other. Freedb",15961
677,17,2025-07-11_All-In with Chamath_ Jason_ Sacks _ Friedberg_Grok 4 Wows_ The Bitter Lesson_ Elon_s Third Party_ AI Browsers_ SCOTUS backs POTUS on RIFs.txt,All In with Chamath Jason Sacks Friedberg Grok 4 Wows The Bitter Lesson Elon s Third Party AI Browsers SCOTUS backs POTUS on RIFs,39,United States Back Federation had this big tour. It was I guess it was um at the Los Angeles LAX at the LAX Hilton and it was in it was in the basement of the Hilton. Great. And it was like next to th,15943
830,22,2025-05-31_All-In with Chamath_ Jason_ Sacks _ Friedberg_AI Doom vs Boom_ EA Cult Returns_ BBB Upside_ US Steel and Golden Votes.txt,All In with Chamath Jason Sacks Friedberg AI Doom vs Boom EA Cult Returns BBB Upside US Steel and Golden Votes,29,financial analyst or somebody that controls a lot of money will actually put a lot of stock in their model. I think what you'll have happen is people will build their own versions bottoms up. Do you t,15941
55,3,2025-06-13_All-In with Chamath_ Jason_ Sacks _ Friedberg_ICE Raids_ LA Riots_ Strong Economic Data_ Politicized Fed_ Iran War with Tucker Carlson.txt,All In with Chamath Jason Sacks Friedberg ICE Raids LA Riots Strong Economic Data Politicized Fed Iran War with Tucker Carlson,9,having a military is to keep foreigners from burning your cities. And these are foreigners as David said. They're foreign nationals committing crimes beneath a foreign flag. So that if there was ever ,15972
688,18,2025-07-06_Signals and Threads_An inside look at Jane Street_s tech internship with Jeanne Van Briesen_ Matt Else_ and Grace Zhang.txt,Signals and Threads An inside look at Jane Street s tech internship with Jeanne Van Briesen Matt Else and Grace Zhang,9,with a company such as Jan Street and so historically the way that this would happen is you would pick up the phone and call Jan Street and say I want to buy Apple let's say and Jan Street would say w,15946
54,3,2025-06-13_All-In with Chamath_ Jason_ Sacks _ Friedberg_ICE Raids_ LA Riots_ Strong Economic Data_ Politicized Fed_ Iran War with Tucker Carlson.txt,All In with Chamath Jason Sacks Friedberg ICE Raids LA Riots Strong Economic Data Politicized Fed Iran War with Tucker Carlson,8,"serving criminal warrants. That's how this started. Okay. Now, I think that part of the reason why the Democrats are so unpopular here is they're basically perceived as excusing the lawlessness by say",16008
505,12,2025-06-18_Y Combinator Startup Podcast_Cursor CEO_ Going Beyond Code_ Superintelligent AI Agents And Why Taste Still Matters.txt,Y Combinator Startup Podcast Cursor CEO Going Beyond Code Superintelligent AI Agents And Why Taste Still Matters,19,"the tools for the first time. Cursor is now worth $9 billion. Uh how do you keep the hacker energy alive, you know, as the team scales? And do you still write code? And I do. Yes. It's something that ",15953
59,3,2025-06-13_All-In with Chamath_ Jason_ Sacks _ Friedberg_ICE Raids_ LA Riots_ Strong Economic Data_ Politicized Fed_ Iran War with Tucker Carlson.txt,All In with Chamath Jason Sacks Friedberg ICE Raids LA Riots Strong Economic Data Politicized Fed Iran War with Tucker Carlson,13,"should avoid that. So where does immigration play a role? It needs to play a role first and foremost in technical, military, and economic supremacy. The problem, as Tucker says, is when you have five ",16014
582,15,2025-07-14_Minus One_Alexandr Wang_ Scale AI_ _ the Startup Hunger Games.txt,Minus One Alexandr Wang Scale AI the Startup Hunger Games,3,first day immediately um for wiv if you're going to die anyway than five days you might as well die now yeah exactly well that was that was kind of the that was the most terrifying thing I think the m,15982
27,2,2025-06-17_SED News_ Corporate Spies_ Postgres_ and the Weird Life of Devs Right Now.txt,SED News Corporate Spies Postgres and the Weird Life of Devs Right Now,3,this kind of corporate espionage. And they would hire these actors to do that because they're actors. And he took it because he just needed the money and stuff like that. And he turned out that he was,15964
886,24,2025-06-24_Software Engineering Daily_Google Ventures with Erik Norlander.txt,Software Engineering Daily Google Ventures with Erik Norlander,11,so you know when we're getting involved again we are thinking about what happens if this goes right what is this going to look like 5 years from now 10 years from now even further into the future and ,15952
487,12,2025-06-18_Y Combinator Startup Podcast_Cursor CEO_ Going Beyond Code_ Superintelligent AI Agents And Why Taste Still Matters.txt,Y Combinator Startup Podcast Cursor CEO Going Beyond Code Superintelligent AI Agents And Why Taste Still Matters,1,given point in time always be the best way to code with AI and then evolve that process uh you know evolve it away from normal programming to something that looks very different. So some people would ,15978
869,23,2025-07-06_Signals and Threads_What Is an Operating System_ with Anil Madhavapeddy.txt,Signals and Threads What Is an Operating System with Anil Madhavapeddy,26,won't work with older existing camel code and that would be a disaster so the reason we're so careful in threading the needle is that whenever camel 5.0 lands it will compile almost every bit of exist,15963
533,13,2025-07-06_Signals and Threads_Python_ OCaml_ and Machine Learning with Laurent Mazare.txt,Signals and Threads Python OCaml and Machine Learning with Laurent Mazare,26,tend to have more pure functions and Computing derivatives of course will make more sense in a world of pure function than it would if you start having some state also the compiler has far more inform,15974
181,5,2025-07-19_All-In with Chamath_ Jason_ Sacks _ Friedberg_Trump vs Powell_ Solving the Debt Crisis_ The _10T AGI Prize_ GENIUS Act Becomes Law.txt,All In with Chamath Jason Sacks Friedberg Trump vs Powell Solving the Debt Crisis The 10T AGI Prize GENIUS Act Becomes Law,35,is out of control. Anything we can do to try and rein it in and have more fiscal sanity is appreciated. Even Calcanis can uh can agree with that one. He's sort of like the the token uh lib on the podc,15942
409,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,98,"greater in a way that would garner disbelief from the people who are supposed to do it. Like this guy is full of shit. Like this is crazy. We can never, and then two months later it is. So there is so",16009
126,4,2025-06-28_All-In with Chamath_ Jason_ Sacks _ Friedberg_12 Day War_ Socialism Wins in NYC_ Stocks All-Time High_ AI Copyright_ Science Corner.txt,All In with Chamath Jason Sacks Friedberg 12 Day War Socialism Wins in NYC Stocks All Time High AI Copyright Science Corner,31,"money, you share with the group. That's how it works. I'm just giving a shout out to my guy who drives our ratings. He's like the guy at the valet stand who's putting the tips in his own pocket instea",15941
86,3,2025-06-13_All-In with Chamath_ Jason_ Sacks _ Friedberg_ICE Raids_ LA Riots_ Strong Economic Data_ Politicized Fed_ Iran War with Tucker Carlson.txt,All In with Chamath Jason Sacks Friedberg ICE Raids LA Riots Strong Economic Data Politicized Fed Iran War with Tucker Carlson,40,than the status quo. And my view is that we should take this now. We should get this done and then come back for more later. And there should be a big fight over the budget at some point in the future,16005
808,22,2025-05-31_All-In with Chamath_ Jason_ Sacks _ Friedberg_AI Doom vs Boom_ EA Cult Returns_ BBB Upside_ US Steel and Golden Votes.txt,All In with Chamath Jason Sacks Friedberg AI Doom vs Boom EA Cult Returns BBB Upside US Steel and Golden Votes,7,"Well, the the goal, like I said, is is global compute governance. It's basically establishing national and then international regulations of AI. Now, but they would claim, let's just pause here for a ",16010
278,8,2025-06-26_WayForward Games with Tomm Hulett and Voldi Way.txt,WayForward Games with Tomm Hulett and Voldi Way,18,"old one. We probably know why it was like that. We probably have a compelling argument to keep it that way. But should we and so that was tested in various ways and like I've already talked about, we ",16001
52,3,2025-06-13_All-In with Chamath_ Jason_ Sacks _ Friedberg_ICE Raids_ LA Riots_ Strong Economic Data_ Politicized Fed_ Iran War with Tucker Carlson.txt,All In with Chamath Jason Sacks Friedberg ICE Raids LA Riots Strong Economic Data Politicized Fed Iran War with Tucker Carlson,6,"NAFTA, legal reg uh even maybe an open border where workers could go freely back and forth from Mexico, kind of like the EU. And uh Clinton wanted to deport folks so that Americans get could have more",15974
684,18,2025-07-06_Signals and Threads_An inside look at Jane Street_s tech internship with Jeanne Van Briesen_ Matt Else_ and Grace Zhang.txt,Signals and Threads An inside look at Jane Street s tech internship with Jeanne Van Briesen Matt Else and Grace Zhang,5,I'm curious how you guys found it to acclimate to a bunch of tools that you hadn't used before personally I certainly found it kind of a challeng it was one of was one of the more challenging things o,15951
81,3,2025-06-13_All-In with Chamath_ Jason_ Sacks _ Friedberg_ICE Raids_ LA Riots_ Strong Economic Data_ Politicized Fed_ Iran War with Tucker Carlson.txt,All In with Chamath Jason Sacks Friedberg ICE Raids LA Riots Strong Economic Data Politicized Fed Iran War with Tucker Carlson,35,to giving themselves a window to let the data play itself out beyond a reasonable point. And my point is the beyond the reasonable point is the key part because when you talk to the large sophisticate,15985
549,14,2025-06-19_Latent Space_ The AI Engineer Podcast_Scaling Test Time Compute to Multi-Agent Civilizations _ Noam Brown_ OpenAI.txt,Latent Space The AI Engineer Podcast Scaling Test Time Compute to Multi Agent Civilizations Noam Brown OpenAI,13,"like, look, I think it's actually quite far away because we're going to need to figure out this reasoning paradigm in a very general way. And with things like LM, LM are very general, but they don't h",15989
112,4,2025-06-28_All-In with Chamath_ Jason_ Sacks _ Friedberg_12 Day War_ Socialism Wins in NYC_ Stocks All-Time High_ AI Copyright_ Science Corner.txt,All In with Chamath Jason Sacks Friedberg 12 Day War Socialism Wins in NYC Stocks All Time High AI Copyright Science Corner,17,going to benefit the world because they will ultimately be net exporters. They will ultimately net net producers of things that everyone else will buy and participate in. And they will also be very bi,15965
634,16,2025-06-04_All-In with Chamath_ Jason_ Sacks _ Friedberg_Jared Isaacman_ What went wrong at NASA _ The All-In Interview.txt,All In with Chamath Jason Sacks Friedberg Jared Isaacman What went wrong at NASA The All In Interview,28,"was just going to say like when you fill out your questionnaire for the Senate committee, which is public, it asks you to list every donation. Before you go in front of a single senator, before you do",16002
497,12,2025-06-18_Y Combinator Startup Podcast_Cursor CEO_ Going Beyond Code_ Superintelligent AI Agents And Why Taste Still Matters.txt,Y Combinator Startup Podcast Cursor CEO Going Beyond Code Superintelligent AI Agents And Why Taste Still Matters,11,"models that we were working on at that time wasn't that useful, it was a great dry run of of training models at scale and uh you know also doing inference at scale. There both back then and honestly a",16002
114,4,2025-06-28_All-In with Chamath_ Jason_ Sacks _ Friedberg_12 Day War_ Socialism Wins in NYC_ Stocks All-Time High_ AI Copyright_ Science Corner.txt,All In with Chamath Jason Sacks Friedberg 12 Day War Socialism Wins in NYC Stocks All Time High AI Copyright Science Corner,19,"led to this. Obviously, a bunch of viral moments. He's a great speaker. Reminds me of Vake in in that regard. Really good uh you know, in debates and and speaking publicly. Started rising in the polls",15975
108,4,2025-06-28_All-In with Chamath_ Jason_ Sacks _ Friedberg_12 Day War_ Socialism Wins in NYC_ Stocks All-Time High_ AI Copyright_ Science Corner.txt,All In with Chamath Jason Sacks Friedberg 12 Day War Socialism Wins in NYC Stocks All Time High AI Copyright Science Corner,13,"We just need to have full disclosure here. I don't like the attacking the press for a leak inside of the administration. It's the administration's, you know, responsibility to not have leaks. And it's",16027
209,6,2025-06-21_All-In with Chamath_ Jason_ Sacks _ Friedberg_IPOs and SPACs are Back_ Mag 7 Showdown_ Zuck on Tilt_ Apple_s Fumble_ GENIUS Act passes Senate.txt,All In with Chamath Jason Sacks Friedberg IPOs and SPACs are Back Mag 7 Showdown Zuck on Tilt Apple s Fumble GENIUS Act passes Senate,25,"their ability to do it. When your AirPods business is two or three times bigger than Open AI, what there is internally when you try to have a strategy meeting about what to do is derision about Open A",15965
753,20,2025-07-04_All-In with Chamath_ Jason_ Sacks _ Friedberg_Big Beautiful Bill_ Elon_Trump_ Dollar Down Big_ Harvard_s Money Problems_ Figma IPO.txt,All In with Chamath Jason Sacks Friedberg Big Beautiful Bill Elon Trump Dollar Down Big Harvard s Money Problems Figma IPO,26,Harvard's cooked and I think this is really good for America explain it turns out and there's been a lot of people that's posted about this on X but there continues to be rampant Title 9 violations wi,15963
231,6,2025-06-21_All-In with Chamath_ Jason_ Sacks _ Friedberg_IPOs and SPACs are Back_ Mag 7 Showdown_ Zuck on Tilt_ Apple_s Fumble_ GENIUS Act passes Senate.txt,All In with Chamath Jason Sacks Friedberg IPOs and SPACs are Back Mag 7 Showdown Zuck on Tilt Apple s Fumble GENIUS Act passes Senate,47,basically poised to lose the crypto industry in the United States. What happened then is President Trump adopted this cause. He announced that he wanted to make uh the United States the crypto capital,15991
647,17,2025-07-11_All-In with Chamath_ Jason_ Sacks _ Friedberg_Grok 4 Wows_ The Bitter Lesson_ Elon_s Third Party_ AI Browsers_ SCOTUS backs POTUS on RIFs.txt,All In with Chamath Jason Sacks Friedberg Grok 4 Wows The Bitter Lesson Elon s Third Party AI Browsers SCOTUS backs POTUS on RIFs,9,was saying all kinds of crazy stuff and needed to uh maybe be redteamed a little bit more decisively. Many of you know Grock 4 was trained on Colossus. That's that giant data center that Elon's been b,16008
638,17,2025-07-11_All-In with Chamath_ Jason_ Sacks _ Friedberg_Grok 4 Wows_ The Bitter Lesson_ Elon_s Third Party_ AI Browsers_ SCOTUS backs POTUS on RIFs.txt,All In with Chamath Jason Sacks Friedberg Grok 4 Wows The Bitter Lesson Elon s Third Party AI Browsers SCOTUS backs POTUS on RIFs,0,"# Podcast Transcript # Show: All-In with Chamath, Jason, Sacks & Friedberg # Episode: Grok 4 Wows, The Bitter Lesson, Elon’s Third Party, AI Browsers, SCOTUS backs POTUS on RIFs # YouTube URL: https:/",15989
346,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,35,"second and a half to execute, the user's gonna notice. Your app is gonna feel slow and sluggish. You have to get that response time down below, let's say at least 300 milliseconds. I like to target a ",16002
20,1,2025-06-17_Software Engineering Daily_NVIDIA_s Agentic AI for Container Security with Amanda Saunders and Allan Enemark.txt,Software Engineering Daily NVIDIA s Agentic AI for Container Security with Amanda Saunders and Allan Enemark,19,we use them to solve cyber security problems and so like you know it's that same thing can be said for all kinds of different domains in in the tech space and you know Enterprise space right and so th,15961
835,22,2025-05-31_All-In with Chamath_ Jason_ Sacks _ Friedberg_AI Doom vs Boom_ EA Cult Returns_ BBB Upside_ US Steel and Golden Votes.txt,All In with Chamath Jason Sacks Friedberg AI Doom vs Boom EA Cult Returns BBB Upside US Steel and Golden Votes,34,"had like a really great energy policy. We were dumping a lot on top of it. I want to build on the point that both Jamatha and Freeberg made about growth rates. So, there's a very important chart here ",15969
177,5,2025-07-19_All-In with Chamath_ Jason_ Sacks _ Friedberg_Trump vs Powell_ Solving the Debt Crisis_ The _10T AGI Prize_ GENIUS Act Becomes Law.txt,All In with Chamath Jason Sacks Friedberg Trump vs Powell Solving the Debt Crisis The 10T AGI Prize GENIUS Act Becomes Law,31,"know, earlier in the week, the media was reporting that this bill was dead because there were a dozen hold outs and President Trump made calls late into the night. He gathered people into the Oval Off",15988
534,13,2025-07-06_Signals and Threads_Python_ OCaml_ and Machine Learning with Laurent Mazare.txt,Signals and Threads Python OCaml and Machine Learning with Laurent Mazare,27,collection is great for managing memory and managing the one big resource to the shared memory that your whole program uses but garbage collection is a terrible way of managing other kinds of resource,15960
404,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,93,technology or probably a hundred megabit cable. Like the capacity we have access to both in terms of compute and connectivity is something that people haven't readjusted to. And this happens sometimes,15944
901,24,2025-06-24_Software Engineering Daily_Google Ventures with Erik Norlander.txt,Software Engineering Daily Google Ventures with Erik Norlander,26,at to build things is always changing and I think every software developer needs to be always aware of of that and just never never sit still one company that did that I think really well you know the,15959
786,21,2025-07-07_The Top Shelf_Chris Lattner_ Creator of LLVM_ Swift_ and Mojo.txt,The Top Shelf Chris Lattner Creator of LLVM Swift and Mojo,19,it works really well for the Swift community and and it's scaled really well and I'm very happy about that um but uh a lot of people don't want Dynamic effects and stuff like this and so if you can if,15925
771,21,2025-07-07_The Top Shelf_Chris Lattner_ Creator of LLVM_ Swift_ and Mojo.txt,The Top Shelf Chris Lattner Creator of LLVM Swift and Mojo,4,hard decisions um but it puts those decisions through a rigorous process to actually you know the burden is high and so in this case like the the problems I had to solve were things like okay cool um ,15963
131,4,2025-06-28_All-In with Chamath_ Jason_ Sacks _ Friedberg_12 Day War_ Socialism Wins in NYC_ Stocks All-Time High_ AI Copyright_ Science Corner.txt,All In with Chamath Jason Sacks Friedberg 12 Day War Socialism Wins in NYC Stocks All Time High AI Copyright Science Corner,36,"is expensive. So, it's not like Jamat, when are you going back from Italy? He's like, I'm coming back on this date. I was like, okay, I'm coming out 10 days before that. I'm flying home with you. I bo",15997
527,13,2025-07-06_Signals and Threads_Python_ OCaml_ and Machine Learning with Laurent Mazare.txt,Signals and Threads Python OCaml and Machine Learning with Laurent Mazare,20,cells where when where you modify a cell everything gets recomputed that's fairly nice python is definitely kind of in the middle you're able to do more uh computation there it's a bit more efficient ,15957
394,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,83,"with due to the ignorance of how the world works. Building up the wisdom about how the world works is a joy. And you gotta build it one break at a time if you just handed all the results. It's like, o",15906
631,16,2025-06-04_All-In with Chamath_ Jason_ Sacks _ Friedberg_Jared Isaacman_ What went wrong at NASA _ The All-In Interview.txt,All In with Chamath Jason Sacks Friedberg Jared Isaacman What went wrong at NASA The All In Interview,25,matters. I was grateful to have the opportunity to lead you know the peaceful exploration uh of space but it's not all peaceful like we we we can't be naive to the fact that it has been weaponized and,15990
707,18,2025-07-06_Signals and Threads_An inside look at Jane Street_s tech internship with Jeanne Van Briesen_ Matt Else_ and Grace Zhang.txt,Signals and Threads An inside look at Jane Street s tech internship with Jeanne Van Briesen Matt Else and Grace Zhang,28,do that we might need to be able to set up and then to sort of figure out how to prioritize the different needs of everyone and then actually start doing them I always found prioritization to be kind ,15943
140,4,2025-06-28_All-In with Chamath_ Jason_ Sacks _ Friedberg_12 Day War_ Socialism Wins in NYC_ Stocks All-Time High_ AI Copyright_ Science Corner.txt,All In with Chamath Jason Sacks Friedberg 12 Day War Socialism Wins in NYC Stocks All Time High AI Copyright Science Corner,45,"these two early cases by bizarre data? Well, I'll tell you my my point of view. I don't know that I can speak for everybody, but I'll give you my point of view, which actually is the same point of vie",15977
734,20,2025-07-04_All-In with Chamath_ Jason_ Sacks _ Friedberg_Big Beautiful Bill_ Elon_Trump_ Dollar Down Big_ Harvard_s Money Problems_ Figma IPO.txt,All In with Chamath Jason Sacks Friedberg Big Beautiful Bill Elon Trump Dollar Down Big Harvard s Money Problems Figma IPO,7,"than 300 pages per bill, no more than x number of issues and break. Good conversation to have. Good conversation to have another time, but we should talk to people on Congress. But there's a very spec",16004
472,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,161,"and that will bring all of us humans together. - The funny thing, just to pick up one of the points you mentioned, the atom bomb, for example. When that was first invented, a lot of people thought we ",15987
798,21,2025-07-07_The Top Shelf_Chris Lattner_ Creator of LLVM_ Swift_ and Mojo.txt,The Top Shelf Chris Lattner Creator of LLVM Swift and Mojo,31,stuff and we we validated that yes we can do it so let's not stop but then we said well how are we now going to program this stuff and then we said well I need syntax and then we went shopping for syn,15990
